,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
83036,Xw50tINqzrI_BM_x7_IcZA,Crêpes à GoGo Spadina,750 Spadina Avenue,Toronto,ON,M5S 2J2,43.6664590538,-79.4041928167,4.0,91,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Food, Specialty Food, Cafes, Creperies, Restaurants, French","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
83061,C-ZTdbVvuVMfCCoyLI2i0w,The Rolling Pin,1970 Avenue Road,Toronto,ON,M5M 4A1,43.7345618,-79.4198535,3.5,94,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True'}","Breakfast & Brunch, Bakeries, Restaurants, Food, Custom Cakes","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}"
83158,DfFpLzaufkkDIEq1M05gVg,Shish Kabab Express,112 Dundas Street W,Toronto,ON,M5G 1C3,43.6557142,-79.384236,4.0,61,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Middle Eastern, Restaurants, Fast Food, Halal, Mediterranean, Falafel","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
83234,8CcmHGUGlEEF2eNvS3ndMg,Hacienda las Américas,424 College Street,Toronto,ON,M5T 1T3,43.6567341,-79.4070433,4.5,60,1,"{'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'False', 'Caters': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}""}","Restaurants, Mexican","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}"
83787,vO4rIXzsK3aWn1EZ4cHwXQ,Mother Tongue,348 Adelaide Street W,Toronto,ON,M5W 1R7,43.6473654,-79.3932983,4.0,49,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True'}","Bars, Restaurants, Asian Fusion, Nightlife, Cocktail Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-1:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0'}"
83915,TR0-w6VoZDAdvFQiq7P2Ug,Millie Creperie,161 Baldwin Street,Toronto,ON,M5T 1L8,43.6549488111,-79.3996712565,4.0,361,1,"{'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Restaurants, Creperies, Desserts, Japanese, Food","{'Monday': '12:30-20:30', 'Tuesday': '12:30-20:30', 'Wednesday': '12:30-20:30', 'Thursday': '12:30-20:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '12:30-20:30'}"
84012,9GKi6rHN_0FRdcVahyIOXQ,Oyster Boy,872 Queen Street W,Toronto,ON,M6J 1G3,43.6452243475,-79.4143338792,4.0,178,1,"{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'HappyHour': 'True'}","Event Planning & Services, Seafood, Restaurants, Caterers","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-22:0'}"
84074,F_oPMHJrH42R67xp5eKtQA,Yummy Korean Food Restaurant,620 Bloor Street W,Toronto,ON,M6G 1K7,43.6646255,-79.4140829,4.0,235,1,"{'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'HappyHour': 'False', 'GoodForKids': 'True'}","Korean, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
84167,1tsUXKaHQ20rnfXMAdLUmA,Daio Japanese Restaurant,45 Carlton Street,Toronto,ON,M5B 2H9,43.661406,-79.38091,4.0,60,1,"{'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Japanese",
84653,-b94nkPVLQw95zgtDhcpYA,The Works Gourmet Burger Bistro,60 Wellington Street E,Toronto,ON,M5E 1C9,43.6484924,-79.3738547,3.5,188,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'"", 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True'}","Burgers, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
84679,AFF2vsQmRT4L22AvUsit-Q,Doomie's Toronto,1346 Queen St W,Toronto,ON,M6K 1L4,43.6415966738,-79.432222134,3.5,240,1,"{'NoiseLevel': ""u'loud'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True'}","Vegetarian, Restaurants, Vegan, Southern","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-23:0'}"
84984,SjgeuBlgKER9yegpoxT99w,Nomé Izakaya,4848 Yonge Street,Toronto,ON,M2N 5N2,43.7626495361,-79.4114685059,4.0,613,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'NoiseLevel': ""u'loud'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'GoodForDancing': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}""}","Bars, Tapas Bars, Restaurants, Nightlife, Japanese, Lounges","{'Monday': '17:0-1:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:30', 'Friday': '17:0-2:30', 'Saturday': '17:0-2:30', 'Sunday': '17:0-1:0'}"
85061,oiLIeEuEDc26pf5q73uwYw,Akashiro,260 Yonge Street,Toronto,ON,M5B 2L9,43.6549077,-79.3808739,2.0,65,1,"{'Caters': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True'}","Japanese, Restaurants, Cafes",
85224,yP-6hIA3qGWbIz0p9zSaoA,Crave Grill House,"25 Woodbine Downs Boulevard, Unit 5",Toronto,ON,M9W 6N5,43.734934,-79.606376,3.0,45,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HasTV': 'True'}","Specialty Food, Restaurants, Food, Imported Food, Ethnic Food, Halal","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:0-22:30'}"
85539,imDp2s4TANwV39FfYXTAEA,Bar Sybanne,229 Ossington Avenue,Toronto,ON,M6J 2Z8,43.6491049,-79.4205504,4.5,81,1,"{'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'True', 'HasTV': 'False', 'HappyHour': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'loud'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForDancing': 'False', 'WheelchairAccessible': 'False', 'Smoking': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False'}","Middle Eastern, Restaurants, Mediterranean, Nightlife, Bars, Moroccan, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '18:0-22:30', 'Wednesday': '18:0-22:30', 'Thursday': '18:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:30'}"
85594,K6MBwTYeuLH0VsTVCLVgxg,MEXITACO,1109 Victoria Park Avenue,Toronto,ON,M4B 2K2,43.7086181,-79.2956833,4.0,107,1,"{'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'False', 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'no'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'CoatCheck': 'False'}","Latin American, Restaurants, Bars, Mexican, Cocktail Bars, Nightlife","{'Monday': '13:0-20:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-2:0'}"
85727,Gl6xFX8vM5dqknF9azPCMQ,The Keg Steakhouse + Bar - Esplanade,26 The Esplanade,Toronto,ON,M5E 1A7,43.6466444346,-79.374950318,4.0,122,1,"{'Caters': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'CoatCheck': 'True', 'WiFi': ""'free'"", 'HappyHour': 'False', 'HasTV': 'True', 'Smoking': ""u'no'"", 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True'}","Steakhouses, Nightlife, Restaurants, Bars, Seafood",
85756,2aIgbnGUg8VC0u9iXO-wnQ,O Sushi,6 Coxwell Avenue,Toronto,ON,M4L 3A7,43.6666242,-79.3168123,3.5,51,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Sushi Bars, Restaurants, Food",
