-NqUWliDsTgSd_QNEFWNyA,wpQsmMvdhefqIlxvRt_Jbg,DonDon Izakaya,3.0,314,1,2018-11-15 03:21:35,HbWwwpGfdrKzwJBFe59dSw,1.0,1.0,"",Andy,1
_6RhihSjFRCSCqNO_WY_4w,fWeCh-xYQxo8VSemQrqYDQ,Outrigger,3.0,61,1,2013-10-12 17:40:50,eWqzozYUQUrqwtxw2nTviA,1.0,1.0,"",Bonnie,1
_6up_KUwL5RsuWtK8fQxXg,dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,3.5,353,1,2019-08-18 01:34:28,RNRxrmWUrd79jdYLXVft_g,1.0,3.51,"2010,2011,2012,2013,2014,2015,2016,2017,2018",Mark,626
_AlPmtlcv6o-SB3Uv_Z2HA,iQJ0IvKNbOh_6DSkUCv9dQ,Marcel's Bistro,2.5,31,0,2012-10-30 04:38:16,vafV71UvWfA2TAm0gKrQxQ,2.0,4.16,"2012,2013,2014,2015,2016,2017,2018",Eva,253
_HrUrNdGsWIOxeBEVhIODQ,If8BMnK0BFY213rOtxs9Yg,Sea Witch Fish and Chips,4.0,114,1,2014-08-14 23:35:12,ZYVk1-V0WuC90k3-isCeWQ,4.0,4.0,"",Charles,1
_Y5uwE-SfShOon4goDSRAA,Xxr4n8peOKw0csYEgVl0hA,Wing Machine,2.5,5,1,2017-04-19 23:28:26,MXYgoQnZINRF1XYjPxAZmA,1.0,1.0,"",J,3
_Y5uwE-SfShOon4goDSRAA,Xxr4n8peOKw0csYEgVl0hA,Wing Machine,2.5,5,1,2018-02-19 09:02:31,ndSUKJXzBS-iZNVjUvm3ag,1.0,1.0,"",J,3
_b6u_JPQU3TwG4vQdCO23A,CB8HrynUWR4Odnj-XTY-Ew,Kookminhakgyo,4.5,191,0,2017-10-04 21:04:50,qvgPZoVfpGpJ6toRAMxc3Q,5.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,hPXR-Bi8U-uz6TUViqmGpg,Fat Ninja Bite,4.5,460,1,2017-06-24 16:33:18,jZPE4-oPCQV-azc4rEwB9g,3.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,0a2O150ytxrDjDzXNfRWkA,Miku,4.0,743,1,2018-02-25 01:11:52,VKaA_XNduNV0CEQMGWygOw,5.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2017-01-04 14:47:14,mwiOdcAGWOm19dIu8EIoWw,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,0a2O150ytxrDjDzXNfRWkA,Miku,4.0,743,1,2018-09-24 01:53:07,KwnTv0biJWRzK1Xi-QGcyA,5.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,Zq9WPT7ZAOYlQ0GV8OQWKQ,Cluck Clucks,4.0,259,1,2017-10-02 18:21:44,4ClkRO3N-7WiTKZP0qaFEQ,5.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,uChTCA6MsLAciDRklpO-Fw,Makkal Chon,4.0,317,1,2017-01-03 18:16:46,3KgG1VrROYjuwm5F6g3l8g,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,oOGLDf2rzeCPS7UQ8hhPlQ,SU&BU,3.5,159,1,2017-10-13 21:58:47,STMl3FbHCdE-FWG5qcszlw,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,4.0,916,1,2017-01-04 14:48:40,mA2R3oNOsjgigPwNhjN3gA,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,6EVBc9kdc3Hd8KZkLVPnGA,Kaiju,4.5,363,0,2017-01-04 14:45:34,SYiZBBenNuJt0gNJLftpoQ,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,f5O7v_X_jCg2itqacRfxhg,Sansotei Ramen,4.0,861,1,2018-02-03 20:11:39,erfr6z16RfrNbRZRFr6k0Q,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,TATCbqRSFNkmC_xNvNmmUA,Yutaka,4.0,147,0,2018-03-17 22:37:13,tdynbx6NcKn9BTc0H7_IFw,4.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,Ibp4hEKSE8JaX9OvfEiFqg,Otto's Berlin Döner,4.0,254,1,2017-07-13 23:02:14,wQk7QekWOSFassGhmX04Cw,5.0,3.8,2018,Roland,82
_b6u_JPQU3TwG4vQdCO23A,_xAJZOKBMPOe47p1MphB2w,Fishman Lobster Clubhouse Restaurant,4.0,888,1,2017-01-03 18:21:46,6_DOJ9w7yXpMKe2HPjeM2A,5.0,3.8,2018,Roland,82
_cV3TyOlVHcUBTZkRl4CtQ,yC4PR3LFCubwfcY_xKKomw,Urban Herbivore,3.5,164,1,2012-02-08 16:39:45,-j99LrXyw5ygUV4L8ry-lw,4.0,4.0,"",Julia,1
_hG0qbxzNhHtAlYbZRntOQ,h36qA5gnNTgByhxWx1aH-Q,Rock Lobster Food Co,3.5,142,0,2013-07-08 18:30:53,oY0ypqqzoz8kckvQBs0J0Q,1.0,1.0,"",Almighty,4
a9jyQOzfigKnM6q_S77gIw,cr__ihwxDQ7hyq2ZfX172Q,Bach Yen,4.0,198,1,2013-09-15 15:00:48,tTzzH2KM28-cAPYxyUS57w,5.0,3.2,"",Vincent,5
aDZZWfo8xVYMSQjxwuAh_g,qaNt4vtVdge_S68DVjw5Jg,The Queen And Beaver Public House,4.0,379,1,2015-07-28 21:19:30,KB5rCa1QeGWwb3GTjYX9gQ,2.0,3.67,"",Taryn,3
aNBsJTNd2kEeC3XPVeVxWw,tpesKzKbcPFekdThYZ4UpA,Bar Italia,3.0,88,0,2012-03-24 23:36:16,AyD1UIQrq3F74PtZMBypkg,4.0,3.71,"",Corey,7
aNBsJTNd2kEeC3XPVeVxWw,nHFJtud7jWZhM9dHQ1eIRA,Buk Chang Dong Soon Tofu,4.0,439,1,2010-11-13 14:19:42,nGIg6Av-A7J6Dk6K2XEvTw,5.0,3.71,"",Corey,7
aNBsJTNd2kEeC3XPVeVxWw,XZ1GgZfWRL87ieujN94q1g,Schnitzel Queen,4.5,99,0,2010-08-24 13:43:26,QHjRAy95L_iTCw00fimxBQ,5.0,3.71,"",Corey,7
aNBsJTNd2kEeC3XPVeVxWw,wSojc-y-d7MWiGWdy8deCg,Barque Smokehouse,4.0,482,1,2013-03-23 19:16:50,SlJmUdTWRSZJqwvUO0lh5g,5.0,3.71,"",Corey,7
aNBsJTNd2kEeC3XPVeVxWw,R0QSO4UJaOJ4JzRLTi4uPw,Paintbox Bistro,2.5,53,1,2013-02-18 00:04:44,wAceY4wts0o1LMZgE_r7qg,1.0,3.71,"",Corey,7
aNBsJTNd2kEeC3XPVeVxWw,nQfiFn--1X-eICh9Avwl1w,Sushi Supreme,3.5,17,0,2010-08-24 13:49:54,iqc32P18guvTnJmp6K7ADw,5.0,3.71,"",Corey,7
aSF3iRPdvD7v-ADkQpK3pA,-7BCZH437U5FjmNJ26llkg,Mr Pide,4.5,77,1,2018-07-16 11:25:53,WyzdR5NWRJPx0gdsPk1N0A,4.0,3.0,"",Ben,32
aSF3iRPdvD7v-ADkQpK3pA,WA7sC64kCRstywm2EgZXEw,Pasha Authentic Turkish Cuisine,3.5,118,1,2018-11-19 17:38:06,4s8FmuwFwUQ3QOGdy9Vnrg,1.0,3.0,"",Ben,32
aZdduSrvJiK-l1X9EBzB7Q,oGGoboSqjYfl47ZAZjyr0A,Souperlicious,1.5,3,1,2019-05-13 03:24:23,LNgr7RJEKWTl6lfXCozYiQ,2.0,2.0,"",Trayvon,1
azL66PA0xvVeBOfsqddqVA,ycAW6Q5quaCSDX5zwQ3tPg,New York Fries,3.5,9,1,2015-02-07 01:24:50,5rMAhWMdxtOC9-NfKLSr5Q,1.0,1.0,"",Rishanth,1
b46bvIOzwwh0br7YPYEiVw,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2016-07-04 16:02:07,jXuUDUCeKEnaakFKCjl5FA,5.0,2.67,"",Julie,3
b8geyMIT6fnak4YFIp1i5w,1J7B86tBk2nIzWMoGFSq0w,Bâton Rouge Steakhouse & Bar,2.5,63,0,2016-08-06 20:34:10,-ljo8JO4_qLylFq9lJygfQ,1.0,2.58,"",Liza,25
bLN2vBqMlMEuKO1pbobxkw,sENKAK309JW663SokXQ5RQ,Through Being Cool,3.5,61,0,2013-10-07 21:48:04,dpFjPHezAid-ev-YLkyNqw,3.0,3.67,"",H,3
c-iaSqmlJzK0rmO38NXybA,mG71gQ5HWl7ut9OCN6NJKA,360 Restaurant,3.5,859,1,2019-08-28 06:29:16,XomNjdEHJ1LNR9JcVPbesw,1.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,Jm_bARKbaZyzoxatBrmZPQ,Chadwick's,4.0,194,1,2019-07-30 03:49:59,S7jz3SzvSryTkXY84IzjPg,1.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,Bppm5wvhLkppQ7cRu83dwg,FAT Lamb Kouzina,4.0,105,1,2019-08-28 06:21:01,Ch3QxFqiD8nA--S-f8n36Q,5.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,ts_kVtBEAJsdmdoqxRDdRQ,Tabule Restaurant,4.0,250,1,2019-08-22 23:38:40,1L314mgKJhUCUSqB3-DNNQ,5.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,fNc1WuGwiT7RhqXUIe4S8A,Sabai Sabai Kitchen and Bar,4.0,354,1,2019-08-04 09:07:16,9akFotMjkOxHoh8yi9uY8Q,5.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,_BAewGvIIzrNJtCzViIvSQ,Omai Restaurant,4.0,89,1,2019-08-22 23:31:59,ZOBKMVvHJIvJKMHwGgeh_g,5.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,KR8ErN2eKUlmohxmYDLBBg,Koh Lipe Thai Kitchen,4.0,149,1,2019-08-28 06:16:10,hO9DToag9gInCXdMZeDmfA,1.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,mCNzKFTukMYHkZVRMXIIyw,Sushi On Bloor,3.5,151,1,2019-08-28 07:05:57,HxF3d5a8b5I0pto_ocz0YA,3.0,3.36,"",Andrej,11
c-iaSqmlJzK0rmO38NXybA,_Ss4d4dYzehTmWJGpkqL7w,Taste of China,3.5,116,1,2019-08-28 06:44:50,7uTi7wHwFHuG9q1tCsRn7g,5.0,3.36,"",Andrej,11
c0NqLUK-OXYif8zOeQldtg,fYxwv_y5tJG5Y5dHlgjH7w,The Victorian Monkey,4.0,20,1,2018-10-10 02:12:44,bMfjxtzJaQ_9u4NyknjBBg,4.0,4.33,"",Mike,6
c0NqLUK-OXYif8zOeQldtg,-J6FVdY9pSgAdFmmalO-pQ,Jatujak,4.0,336,1,2018-10-10 02:05:24,rQfdSDD-UL2VKn9OjctPXA,4.0,4.33,"",Mike,6
c0NqLUK-OXYif8zOeQldtg,aLTpnF4xG3KA5trMilgChQ,Ni Ji Sushi,4.0,248,1,2018-10-10 02:07:46,09pWeGhHOYT8KI_fIvnqOQ,4.0,4.33,"",Mike,6
cGc53Pf11OWrXOJS1_vOAQ,XYIPXJ9parr9FtvvcGI1SA,GB Hand-pulled Noodles,4.0,518,1,2017-12-27 06:42:34,smKMAUC5nSHIc9k16ADjDg,4.0,4.86,"",Sang,27
cNg0QiWoK5RsGUY5m-LRvw,xu2I9EBWXV7SGHDbXA38iw,Hina Sushi,4.0,72,1,2019-01-07 23:13:30,8yjystKps_839DZuW5JGiQ,5.0,3.0,"",Yedno,2
cNg0QiWoK5RsGUY5m-LRvw,thzyiQZb16zD8wMliaEfRQ,Sushi Supreme,4.0,104,1,2019-01-07 22:59:21,FNgNpv6SjYyQKt2tTLPd_w,1.0,3.0,"",Yedno,2
cSKQYQCQhwFyoRcGucUgrA,VRwT0pscR5vESCrAnUpNwQ,Wilbur Mexicana,4.0,543,1,2015-06-12 20:15:46,INg-3vjYRkeREM2tKvwNLg,4.0,3.33,"",Melody,9
cSKQYQCQhwFyoRcGucUgrA,_F1_05YYlvePzomZ_NFijA,To-ne Sushi,3.5,198,1,2014-05-09 15:00:53,BQAUDD75Kata9fHs9y4FJw,4.0,3.33,"",Melody,9
cjz7vX6kd-MZL7_7sNEpuw,3OknFx5ox_1O9nmP5DSFBA,Curry Twist Restaurant,4.0,103,1,2018-02-25 02:29:26,m-LLta1qB1-4r193Uznrfw,3.0,2.69,"",Elisabetta,12
cjz7vX6kd-MZL7_7sNEpuw,2Q89PhkcyT9uZnQORmqMKg,House of Gourmet,3.5,383,1,2018-02-25 02:24:52,Xs4ng3xRU6fWBUs1vy1jKQ,1.0,2.69,"",Elisabetta,12
ckwE3EhP-_WQz8AmIfXH5w,xHBSMycXDJJ3sB0IF6BJDw,Purple Penguin Cafe,4.0,63,1,2017-01-04 23:36:37,sjsGrsNwhADq-jXDhKmx8g,3.0,4.0,"",Liz,2
ckwE3EhP-_WQz8AmIfXH5w,D-8yidw7FLKKQpciKJSd2g,The Burgernator,4.0,332,1,2016-10-23 14:19:58,w-qULcXJD-6mjynt69z9PA,5.0,4.0,"",Liz,2
csCrKda-tnUpmiMJrYSf5A,YAVfnhzbDGCsoAL7_mI--g,Lovely Pao,4.0,6,1,2019-10-22 13:46:15,_ScCcNgNE8yvPjLlKNsLgQ,1.0,1.0,"",Mharco,2
dGoXy03QSVWzSJWIcK_kNA,m_5-Klux3KcRQVo1EOtcig,Evoo Ristorante,4.0,31,1,2019-02-20 00:03:04,Vnn2B_8KaDk1kAQSL7Rzww,5.0,3.13,"",Artie,7
dGoXy03QSVWzSJWIcK_kNA,59c3Cp-p5i18xFCKUuCkFQ,La Vecchia Ristorante,3.5,282,1,2018-06-14 02:28:15,OWhRHAWFMX8yb5rmGAL9XQ,3.0,3.13,"",Artie,7
dLU-p9QFCClAn7RrOYJxvw,Ud5FqhVC8AdZg9RLzNW_Wg,Brickyard Bistro,4.5,52,1,2018-08-07 02:57:11,fdBIDhAbq8GQPZBkZuwH0Q,5.0,4.0,"",Don,6
dYqQk2UnYeSdj9Xvookrpw,ovlWOSKVjGecnaPuZLv_OQ,Crown Princess Fine Dining,3.5,255,1,2016-05-15 20:28:47,k22k-yQnuq98j1gL7tG8-A,1.0,4.2,"",Robyn,5
dbcvnJToXMMFHyO1XZAaAg,bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,3.0,268,1,2010-01-10 04:34:36,U0bdRax58U94ETvPNLwcgA,3.0,3.12,"",Robert,77
dbcvnJToXMMFHyO1XZAaAg,Nm6j_BNOFLiO_wRjPF9GBg,Trimurti Indian Cuisine,3.5,84,0,2010-01-08 22:20:08,J1GP5GEw63vj7e0fGIz64Q,4.0,3.12,"",Robert,77
dbpYe9DGy-sEF75WgKhyeg,MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,3.5,483,1,2018-07-07 02:48:32,g0HjCC2dQWnfjJqmYq_QIg,4.0,3.56,"",Monalisa,16
dhHyNzbQGWWfMrM3pA4QgA,GNEjlH_KssnJVRtqV4hAiw,Enat Buna  Ethiopian Fusion  Cafe,3.5,109,1,2015-10-13 22:49:05,TCeGQG4RKTqPUNURSRw56g,5.0,4.44,"",Joe,9
dhukWVTVrJy8ALndIkz1dg,WdB_1TDZanjfBcT2Xj5Ljg,Boo Radley's Junction Bar and Grill,3.5,46,1,2014-08-26 23:00:39,6QfHihB9K4WYgQg7BXfSgQ,1.0,3.0,"",Heather,2
doqiVea_cUWcnLc-fJxv2Q,8894q9WTvkYN6oNUt3fJ3g,Scotthill Carribean Cuisine,4.5,27,1,2018-04-25 14:50:51,8Vh1mm7GfWWQ8HyOc8plIA,2.0,2.63,"",T,20
doqiVea_cUWcnLc-fJxv2Q,O66Zy8Y13VBm72ZDhS4fIg,Sassafraz,3.5,363,1,2017-02-13 14:28:38,RkF9Ved1H6_fxesMFLyDHg,2.0,2.63,"",T,20
doqiVea_cUWcnLc-fJxv2Q,_pm_LHokHREl-BVO-vjcaA,Nicey's Eatery,3.5,40,1,2017-04-29 03:09:40,0aSqvc0woBAlAXV3gAh5dA,2.0,2.63,"",T,20
doqiVea_cUWcnLc-fJxv2Q,zbxKm7iGUcgZ0d6oNWEO0Q,Jerk King,3.0,49,1,2017-07-28 00:07:04,-WfwbPQuPygHA1FTo-UOHQ,1.0,2.63,"",T,20
duJQm0kAjd8U-JJE9A5tIg,H_ngMvvTOse6N5scXHDZdQ,Pizza Nova,2.5,6,1,2017-11-25 12:44:37,CMbgX30C7PlEwzZGqBnocA,1.0,1.0,"",ED,1
dyUwFl7ZvEylbw3doXVL_Q,tCjlXROlbcaGiBRfU2jaiw,The Keg Steakhouse + Bar - Mansion,4.0,309,1,2010-12-21 21:01:18,SEUNRjIEqIhVXlCnKSZv4A,3.0,3.32,"",Chow,174
dzVh_SSEhwHiA1eyhw51tA,_DuPG5sSEwZcgfjdndQc4A,Hey Meatball,3.5,149,0,2014-07-04 13:39:08,zRUafSNwbNXSB2Xm0-vcrg,5.0,3.9,"2014,2015,2016,2017,2018",Belynda,182
e-0Mj1EA4QjWbpimdUUmLw,tuTAKHUm7ErDRZ2Yll8LzQ,Completo,4.5,142,1,2014-07-15 17:22:49,cKOx50foYotJsg1-MqaNww,4.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,xwmwTpzw9XSwK-UT5Ka3HQ,Bellwoods Brewery,4.0,331,1,2014-04-19 17:24:39,E3wlJ6yisPQZBtoTyCsxng,4.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,JEXasd9XUHFbt_fIdmdK8g,Restaurant La Banane,4.0,123,1,2017-06-04 03:59:04,nMC99__jT0RM3a40oOPQHw,2.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,2S9t90Q0qZWCV7X_u0rxZQ,Kenzo Ramen,3.0,254,1,2010-01-12 01:40:56,HWgtLRoiQEVU-hTk8druJQ,4.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,XmgdFa3G_CZVfjtQEJMZfQ,Caplansky's Delicatessen,3.5,411,0,2010-10-01 00:12:04,VPULJWa4GFV5lPfo_F7WSA,2.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,GA_BaeEJoGt3Rao3XvWYKg,Food Dudes Pantry,4.5,14,1,2014-07-17 18:13:03,vtFLXZcOBE9owwKaJziZag,4.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,nhfZW6Pi-oLQuhYcrcZJWw,Sam James Coffee Bar,4.0,85,1,2010-10-01 00:15:29,U_TkFg2xqPJcunwRBOUe6w,5.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,qaNt4vtVdge_S68DVjw5Jg,The Queen And Beaver Public House,4.0,379,1,2010-01-12 01:34:14,BZyM7CamVZCUfnf-XfXfUg,4.0,3.0,"",simon,19
e-0Mj1EA4QjWbpimdUUmLw,FrJX4ifJsTAXAJJq0K7EVg,Levack Block,2.5,31,0,2008-10-21 15:44:06,eKibz29X_CiBCtT86vmApA,1.0,3.0,"",simon,19
eBgUjAgSpIZhPQ_DEtKg8A,mYzlPKXvOVRrQivHnDqD5g,YamChops,4.5,49,1,2014-07-19 20:58:05,uj2IEiQnPi6oiM9jN3Y7Jw,5.0,5.0,"",Michael,3
eBgUjAgSpIZhPQ_DEtKg8A,eEKfOX6KtQmLgb8z-1VfUA,Riviera Bakery,3.5,49,1,2014-03-10 13:19:26,5upU6V4CayqKdSv-NpUB2Q,5.0,5.0,"",Michael,3
eTUuvaJYrtfSWm-lP5E7Bg,_w4Ph3uyYd6nKtxt_Gp9Iw,TO Tuck Shop,3.0,16,0,2013-05-13 01:48:19,Rxlcp9taAwuXhwPowg7WtA,5.0,4.1,"",Ricky,10
ea0yFbuZgxWTOF7CP7mKyQ,O_UC_izJXcAmkm6HlEyGSA,Playa Cabana,4.0,431,1,2012-08-31 18:57:53,vYunZAoke2w9EVdhc6LrUA,4.0,4.0,"",Steven,13
ea0yFbuZgxWTOF7CP7mKyQ,B4-2wA8Pj8MQK1Ylymypqg,Sunny Morning,4.5,217,1,2016-05-23 01:02:27,P2ze-CPW-s_skQ6d0xLwIg,4.0,4.0,"",Steven,13
ea0yFbuZgxWTOF7CP7mKyQ,wSojc-y-d7MWiGWdy8deCg,Barque Smokehouse,4.0,482,1,2012-08-31 19:05:02,17bDwguJWZqLrKFLof-IsQ,4.0,4.0,"",Steven,13
ea0yFbuZgxWTOF7CP7mKyQ,MVRXrdpJM1_wRvdIRcPmKQ,BerBer SOCIAL,2.5,26,1,2012-08-31 18:52:53,ZWPG3gNmRxxJOZ4HZRmGCA,1.0,4.0,"",Steven,13
ebVKZIGtSOeYHW1tPqyiqQ,ynmTXY9yJDiNkO4HUmxRSQ,KaKa All You Can Eat,3.5,209,1,2018-05-13 23:03:30,Yay0s5AMdU4H2JYn3eoyCg,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,Jm_bARKbaZyzoxatBrmZPQ,Chadwick's,4.0,194,1,2016-12-26 23:11:51,mZywuHGt_s2Yku-H51JobQ,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,ywPaE5Ai8SK8TeUoeMgJ6Q,SpeakEasy 21,2.5,63,1,2019-02-02 15:13:19,6N9YBU4pW3Q1yAv4k7G-vQ,1.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,1dI4oRq8wQrMs15nnj9TLA,Smoke's Burritorie,2.5,30,0,2015-09-24 18:01:53,ee51-aqq_v69_YYLLNE9_w,2.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,NooY4FfxERe2w8zLvDNdiw,Saigon PAI,4.5,18,1,2019-08-20 02:03:20,Zw_87FyLf2rAnePXT_7Skw,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,q2f9sfgxdZKPwRKjcd3LDw,Bocconcini Toronto,4.5,19,1,2016-02-13 18:54:58,ZcbgizodtN5ji4W8eEjMMw,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,Y9LN295xg9dQGBgbtu9Oaw,illstyl3 Sammies,4.5,61,1,2018-02-13 23:35:39,WirbdJ8Z0KdcTZve2EON3Q,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,RCl46SzAqgAQrXvfHJBDGg,Sushi Queen,2.5,71,0,2016-02-11 14:02:21,_K9sirLJ46ULtpPcT15uGA,1.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,xYW8DEHo2-b9UaYfhdzKUA,Big Moe's Burgers and Fries,3.0,15,0,2016-05-09 13:17:55,04qseceHtcVYXIPLB1HJVg,3.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,64kpo_0UjVcy0x1o4CgyXQ,Steak & Cheese Factory,2.0,25,1,2014-12-24 01:06:53,WnkTBCeH-zALKuJc_vpoog,2.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,zuCgnSkJa3aFB5s1-8ew4g,Fiesta Burrito,4.0,23,1,2018-04-13 13:11:44,dUUc3vetNMYbpHYhDTyJuQ,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,zsyQEMYhIDcdGLbf-kYlRw,Papa Johns,2.5,20,1,2016-10-16 21:42:13,6CJCkBFsHLh1k5T8uTAHoQ,5.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,UH6mET5JYZR6yPDVpTG9Og,Little Anthony's,3.5,131,1,2017-03-18 00:07:01,g1zlMpaz6hdX6FLCe4gOvA,1.0,3.26,"",Ray,22
ebVKZIGtSOeYHW1tPqyiqQ,DPA9MQKkCqT0qnevsG740A,Sabai Sabai Kitchen and Bar,4.0,280,0,2014-07-06 17:44:34,v_blQmT_tt0gNAZ0Kcz2Hw,1.0,3.26,"",Ray,22
edpPHuleWIOt03WnlrE88w,GEvolb_U74NXgfgdxrVtyQ,Nichiban Sushi 4 U,4.0,153,1,2017-02-22 15:34:23,M-hbSFILQW57a8FvBVEoGQ,4.0,3.0,"",Shirley,5
edpPHuleWIOt03WnlrE88w,KS_d3F_eIA6iTo6Wtj2O_w,Smoke's Poutinerie,3.5,301,1,2019-07-04 00:56:42,Xvt0f_rBaQDzAUX2YUBaPA,3.0,3.0,"",Shirley,5
ee0fP-wd4hgSoBphdIJ3Iw,fmgGNZyZfeCU8fug5LnpjQ,Il Fornello,2.5,15,0,2014-05-05 00:00:45,0mXQGM0B5ErY-DGwrx3bGg,2.0,3.88,"",Jen,16
f4-jeUUxvf85pDbbGhANLA,pdTYUCGkYz35utxPyUMoag,La Carnita,2.5,155,1,2019-11-13 13:51:43,Z5fotM4joC9YaTBQ7hG4KA,1.0,1.0,"",Kaleigh,2
f4Rd0AS7uH9Q3MLsFWCZOQ,5td-5D7aMQ6zSuSSNLAQjQ,Kong Kee Barbeque,3.5,29,1,2017-04-01 03:31:18,d5cq64HYVfyL74VW5R3ABg,4.0,4.0,"",Emily,1
f9txyf4fMzN3XiXz5br7MA,Dnq4w6ajMifZFFTIR5cGxw,Dante's Inferno Paninoteca,4.5,31,1,2016-07-30 03:12:51,1jQ9dB2sOLh_-TtyRmQlPw,5.0,3.0,"",Nicolette,2
fDzsMj7uRdXIrr-6tUCr1Q,H7z0JH-i_KqhrsZhEDBpVA,Dominion Pub and Kitchen,3.5,47,1,2016-07-19 23:14:11,s7KxJftVZsJi6USiUtLlJQ,5.0,4.45,"",Gloria,11
fDzsMj7uRdXIrr-6tUCr1Q,SW6ZQk22G1_CV81_gfnvNQ,La Carnita,3.5,491,1,2016-07-19 23:10:57,Nc3s8cDG1vrxwU7ZWcOX4A,5.0,4.45,"",Gloria,11
fFG3BytHrt8Jyf8avH5Lyw,a911y0BuV1rjHXkXlFm3Ig,EAT BKK Thai Kitchen,3.5,262,1,2019-09-30 22:05:30,Tk_MzeVuIWCBQeDx0L4dsw,5.0,5.0,"",Mira,2
fLZWcP2z-fBOWE8oPsADOA,m7PPpShEdfhtV-7NnPN1Nw,Duke of Kent,3.0,92,1,2017-02-19 14:00:09,BodBpWBXqJ5SRlPXS6p7HA,2.0,4.0,"",Patrick,5
fLZWcP2z-fBOWE8oPsADOA,8GcBqziFqPkz5YSuXx-tSA,Good Bite Restaurant,3.5,51,1,2017-02-04 19:51:58,XDa6ZiCXIWHIpwWnMfkcig,4.0,4.0,"",Patrick,5
fMwR2ijhuuoyu4mzoF4UZg,b4LmLgVdbhM-nc1IZc5Weg,Rodney's Oyster House,4.0,374,1,2019-08-29 00:13:59,HJy8n3zQQ4m3e9OFF5OJ9A,5.0,4.27,2018,Solita,136
fTH9Ygc11rA4mLjxRuCtZw,pnuvweJUwuXr_E2BfoBHdA,Istanbul Kebab,3.5,21,0,2014-07-16 16:01:52,jvHWq47sOP3r9d17lcT41g,5.0,5.0,"",Roman,4
fTH9Ygc11rA4mLjxRuCtZw,nktQ_aBRp5CmVOkXR0Mz1g,Arisu Korean BBQ & Sushi,3.5,190,1,2018-02-11 02:29:37,TDSp6NF82SvPBu1PwAAeLw,5.0,5.0,"",Roman,4
fWSpKkVOa3CoCAVeYA-spw,37kk0IW6jL7ZlxZF6k2QBg,Edulis,4.0,115,1,2014-02-21 01:39:56,a-gyzw8G2ebG5xdwGIrMwA,3.0,3.78,"",Mer,57
